8138,Executive trio leave Aer Lingus,2
8142,Court rejects $280bn tobacco case,2
8146,Malaysia lifts Islamic bank limit,2
8150,Hyundai to build new India plant,2
8154,Lesotho textile workers lose jobs,2
8158,US adds more jobs than expected,2
8162,Stormy year for property insurers,2
8166,WMC profits up amid bid criticism,2
8170,Google shares fall as staff sell,2
8174,German jobless rate at new record,2
8178,Fosters buys stake in winemaker,2
8182,WorldCom trial starts in New York,2
8186,Bush budget seeks deep cutbacks,2
8190,Telegraph newspapers axe 90 jobs,2
8194,Rover deal 'may cost 2000 jobs',2
8198,BMW reveals new models pipeline,2
8202,Indonesia 'declines debt freeze',2
8206,The 'ticking budget' facing the US,2
8210,Tate & Lyle boss bags top award,2
8214,Lufthansa may sue over Bush visit,2
8218,AstraZeneca hit by drug failure,2
8222,Cannabis hopes for drug firm,2
8226,EMI shares hit by profit warning,2
8230,Shares rise on new Man Utd offer,2
8234,Electrolux to export Europe jobs,2
8238,DaimlerChrysler's 2004 sales rise,2
8242,Borussia Dortmund near bust,2
8246,Rank 'set to sell off film unit',2
8250,Industrial revival hope for Japan,2
8254,Mixed reaction to Man Utd offer,2
8258,Lufthansa flies back to profit,2
8262,EU 'too slow' on economic reforms,2
8266,Dollar hovers around record lows,2
8270,Consumer spending lifts US growth,2
8274,Insurance bosses plead guilty,2
8278,Making your office work for you,2
8282,Absa and Barclays talks continue,2
8286,Bad weather hits Nestle sales,2
8290,GM Ford cut output as sales fall,2
8294,Oil companies get Russian setback,2
8298,Latin America sees strong growth,2
8302,Deadline nears for Fiat-GM deal,2
8306,Ad firm WPP's profits surge 15%,2
8310,Weak dollar hits Reuters,2
8314,SEC to rethink post-Enron rules,2
8318,Brazil buy boosts Belgium's Inbev,2
8322,Glaxo aims high after profit fall,2
8326,Saudi NCCI's shares soar,2
8330,Nigeria to boost cocoa production,2
8334,Deutsche attacks Yukos case,2
8338,Profits slide at India's Dr Reddy,2
8342,Business confidence dips in Japan,2
8346,Egypt to sell off state-owned bank,2
8350,UK young top Euro earnings league,2
8354,FAO warns on impact of subsidies,2
8358,Egypt and Israel seal trade deal,2
8362,Bank payout to Pinochet victims,2
8366,Barclays shares up on merger talk,2
8370,Reliance unit loses Anil Ambani,2
8374,Winter freeze keeps oil above $50,2
8378,Turkey-Iran mobile deal 'at risk',2
8382,Business fears over sluggish EU economy,2
8386,French consumer spending rising,2
8390,Gold falls on IMF sale concerns,2
8394,US to rule on Yukos refuge call,2
8398,South African car demand surges,2
8402,German economy rebounds,2
8406,S Korea spending boost to economy,2
8410,India widens access to telecoms,2
8414,WMC says Xstrata bid is too low,2
8418,Standard Life cuts policy bonuses,2
8422,US bank in $515m SEC settlement,2
8426,Ebbers 'aware' of WorldCom fraud,2
8430,US budget deficit to reach $368bn,2
8434,UK house prices dip in November,2
8438,Umbro profits lifted by Euro 2004,2
8442,Beer giant swallows Russian firm,2
8446,Japanese growth grinds to a halt,2
8450,UK firm faces Venezuelan land row,2
8454,India's Deccan gets more planes,2
8458,Chinese dam firm 'defies Beijing',2
8462,Wembley firm won't make a profit,2
8466,MG Rover China tie-up 'delayed',2
8470,Oil rebounds from weather effect,2
8474,Yukos unit buyer faces loan claim,2
8478,Dollar slides ahead of New Year,2
8482,Man Utd to open books to Glazer,2
8486,SA unveils 'more for all' budget,2
8490,Irish duo could block Man Utd bid,2
8494,Budget Aston takes on Porsche,2
8498,Profits jump at China's top bank,2
8502,Nasdaq planning $100m share sale,2
8506,Industrial output falls in Japan,2
8510,Why few targets are better than many,2
8514,S&N extends Indian beer venture,2
8518,Strong demand triggers oil rally,2
8522,Minister hits out at Yukos sale,2
8526,German growth goes into reverse,2
8530,US trade gap ballooned in October,2
8534,Diageo to buy US wine firm,2
8538,US to probe airline travel chaos,2
8542,Germany calls for EU reform,2
8546,MCI shareholder sues to stop bid,2
8550,India and Russia in energy talks,2
8554,BMW to recall faulty diesel cars,2
8558,China had role in Yukos split-up,2
8562,Water firm Suez in Argentina row,2
8566,US crude prices surge above $53,2
8570,HealthSouth ex-boss goes on trial,2
8574,US retail sales surge in December,2
8578,Cars pull down US retail figures,2
8582,Christmas shoppers flock to tills,2
8586,Five million Germans out of work,2
8590,Verizon 'seals takeover of MCI',2
8594,Jobs growth still slow in the US,2
8598,Qantas considers offshore option,2
8602,Retail sales show festive fervour,2
8606,Bargain calls widen Softbank loss,2
8610,Takeover offer for Sunderland FC,2
8614,India's rupee hits five-year high,2
8618,Mystery surrounds new Yukos owner,2
8622,Crossrail link 'to get go-ahead',2
8626,Singapore growth at 8.1% in 2004,2
8630,Britannia members' £42m windfall,2
8634,Euro firms miss out on optimism,2
8638,Ban on forced retirement under 65,2
8642,Yukos seeks court action on sale,2
8646,Metlife buys up Citigroup insurer,2
8650,Optimism remains over UK housing,2
8654,Barclays profits hit record level,2
8658,GM pays $2bn to evade Fiat buyout,2
8662,Golden rule boost for Chancellor,2
8666,Parmalat bank barred from suing,2
8670,Worldcom ex-boss launches defence,2
8674,Russia WTO talks 'make progress',2
8678,India seeks to boost construction,2
8682,Soaring oil 'hits world economy',2
8686,McDonald's to sponsor MTV show,2
8690,Air China in $1bn London listing,2
8694,Yukos bankruptcy 'not US matter',2
8698,Ericsson sees earnings improve,2
8702,Asia quake increases poverty risk,2
8706,Brazil approves bankruptcy reform,2
8710,India's Deccan seals $1.8bn deal,2
8714,Venezuela reviews foreign deals,2
8718,Worldcom director ends evidence,2
8722,Millions 'to lose textile jobs',2
8726,Markets signal Brazilian recovery,2
8730,Home loan approvals rising again,2
8734,Giant waves damage S Asia economy,2
8738,House prices drop as sales slow,2
8742,UK economy facing 'major risks',2
8746,Deutsche Telekom sees mobile gain,2
8750,Small firms 'hit by rising costs',2
8754,UK interest rates held at 4.75%,2
8758,US regulator to rule on pain drug,2
8762,Pension hitch for long-living men,2
8766,High fuel costs hit US airlines,2
8770,High fuel prices hit BA's profits,2
8774,Iranian MPs threaten mobile deal,2
8778,Slowdown hits US factory growth,2
8782,China continues rapid growth,2
8786,ECB holds rates amid growth fears,2
8790,Japanese mogul arrested for fraud,2
8794,Further rise in UK jobless total,2
8798,Q&A: Malcolm Glazer and Man Utd,2
8802,Khodorkovsky ally denies charges,2
8806,Kraft cuts snack ads for children,2
8810,US seeks new $280bn smoker ruling,2
8814,Wal-Mart fights back at accusers,2
8818,US company admits Benin bribery,2
8822,Air Jamaica back in state control,2
8826,Bush to outline 'toughest' budget,2
8830,Card fraudsters 'targeting web',2
8834,Wall Street cheers Bush victory,2
8838,BP surges ahead on high oil price,2
8842,Manufacturing recovery 'slowing',2
8846,India unveils anti-poverty budget,2
8850,US interest rate rise expected,2
8854,Unilever shake up as profit slips,2
8858,Tsunami to cost Sri Lanka $1.3bn,2
8862,Renault boss hails 'great year',2
8866,Cuba winds back economic clock,2
8870,Enron bosses in $168m payout,2
8874,Quiksilver moves for Rossignol,2
8878,Senior Fannie Mae bosses resign,2
8882,US bank 'loses' customer details,2
8886,Cairn shares up on new oil find,2
8890,Battered dollar hits another low,2
8894,French wine gets 70m euro top-up,2
8898,LSE 'sets date for takeover deal',2
